case_name,swarm_size,w,c1,c2,max_iterations,seed,best_weighted,makespan,total_cost,runtime
single_large,20,0.3,2.2,2.2,250,1268,374.61433088282945,292.9267539343747,81.68757694845475,53.39425277709961
single_large,20,0.3,2.2,2.2,250,1269,587.9728392002257,301.00290132491483,286.96993787531096,56.52331304550171
single_large,20,0.5,1.2,1.2,80,1270,534.8145855908205,298.0150116166575,236.799573974163,18.0331027507782
single_large,20,0.5,1.2,1.2,80,1271,431.87718201751323,287.3156120037442,144.56157001376903,16.264355182647705
single_large,20,0.5,1.2,1.2,80,1272,638.7812003340584,283.21767201343766,355.5635283206208,18.760252237319946
single_large,20,0.5,1.2,1.2,150,1273,288.42679003584453,288.42679003584453,0.0,23.64046597480774
single_large,20,0.5,1.2,1.2,150,1274,455.6077321869699,302.4554590319505,153.15227315501937,36.46423387527466
single_large,20,0.5,1.2,1.2,150,1275,278.0536782485547,278.0536782485547,0.0,17.367353200912476
single_large,20,0.5,1.2,1.2,250,1276,264.54972559699604,264.54972559699604,0.0,29.91844606399536
single_large,20,0.5,1.2,1.2,250,1277,418.74689749866207,292.7911728689987,125.9557246296634,58.62368822097778
single_large,20,0.5,1.2,1.2,250,1278,268.93338646237817,268.93338646237817,0.0,929.1279881000519
single_large,20,0.5,1.7,1.7,80,1279,282.2114893981336,282.2114893981336,0.0,10.533922672271729
single_large,20,0.5,1.7,1.7,80,1280,399.0163739131727,283.40143020999125,115.61494370318144,17.095778703689575
single_large,20,0.5,1.7,1.7,80,1281,602.9800748432909,299.3332112283106,303.64686361498036,914.9111678600311
single_large,20,0.5,1.7,1.7,150,1282,373.54098611040206,290.5068311633389,83.03415494706314,31.133292198181152
single_large,20,0.5,1.7,1.7,150,1283,319.82441932248,293.87641932248005,25.948,930.1527328491211
single_large,20,0.5,1.7,1.7,150,1284,390.3172108411865,291.79229307863545,98.52491776255107,32.68997406959534
single_large,20,0.5,1.7,1.7,250,1285,287.6788093663604,287.6788093663604,0.0,947.6925418376923
single_large,20,0.5,1.7,1.7,250,1286,323.5029733609207,298.5819733609207,24.921,29.32320499420166
single_large,20,0.5,1.7,1.7,250,1287,642.6916523528041,297.613601815393,345.0780505374112,229.3513960838318
single_large,20,0.5,2.2,2.2,80,1288,294.57169667580104,294.57169667580104,0.0,1022.6954829692841
single_large,20,0.5,2.2,2.2,80,1289,534.7983953002731,290.52813183781075,244.2702634624623,19.082453727722168
single_large,20,0.5,2.2,2.2,80,1290,299.555737834214,299.555737834214,0.0,10.2834312915802
single_large,20,0.5,2.2,2.2,150,1291,561.8622287448384,297.1323706508357,264.7298580940026,947.9404151439667
single_large,20,0.5,2.2,2.2,150,1292,284.6978082266561,284.6978082266561,0.0,17.298439979553223
single_large,20,0.5,2.2,2.2,150,1293,293.4286112308866,293.4286112308866,0.0,1035.2906279563904
single_large,20,0.5,2.2,2.2,250,1294,362.0701813254355,282.2530982460744,79.8170830793611,572.1459670066833
single_large,20,0.5,2.2,2.2,250,1295,293.72320677140476,293.72320677140476,0.0,997.3662383556366
single_large,20,0.5,2.2,2.2,250,1296,270.49960901960094,270.49960901960094,0.0,28.182105779647827
single_large,20,0.8,1.2,1.2,80,1297,293.7395017793594,293.7395017793594,0.0,10.300493001937866
single_large,20,0.8,1.2,1.2,80,1298,522.7000715937054,297.52139780617506,225.17867378753039,932.5629241466522
single_large,20,0.8,1.2,1.2,80,1299,598.787696701128,289.7292696695544,309.0584270315735,17.768319129943848
single_large,20,0.8,1.2,1.2,150,1300,578.3885230336734,292.0179925052223,286.3705305284512,934.987774848938
single_large,20,0.8,1.2,1.2,150,1301,556.069152427297,297.2644127430892,258.80473968420773,31.766937971115112
single_large,20,0.8,1.2,1.2,150,1302,275.0165605095541,275.0165605095541,0.0,704.5331392288208
single_large,20,0.8,1.2,1.2,250,1303,297.12994350282486,297.12994350282486,0.0,39.45766878128052
single_large,20,0.8,1.2,1.2,250,1304,294.35741911268883,294.35741911268883,0.0,1091.2141120433807
single_large,20,0.8,1.2,1.2,250,1305,486.51057354647367,290.247028668704,196.26354487776965,52.295040130615234
single_large,20,0.8,1.7,1.7,80,1306,581.0269967312736,302.11600681740737,278.9109899138663,17.141239166259766
single_large,20,0.8,1.7,1.7,80,1307,297.75390781563124,297.75390781563124,0.0,10.343768119812012
single_large,20,0.8,1.7,1.7,80,1308,290.1333333333333,290.1333333333333,0.0,10.079801082611084
single_large,20,0.8,1.7,1.7,150,1309,299.59452487081376,299.59452487081376,0.0,980.6384208202362
single_large,20,0.8,1.7,1.7,150,1310,574.2086890942485,297.5941085214009,276.6145805728476,32.69334316253662
single_large,20,0.8,1.7,1.7,150,1311,607.746700749087,296.3547522324333,311.39194851665377,966.574273109436
single_large,20,0.8,1.7,1.7,250,1312,288.64653651281577,288.64653651281577,0.0,27.9553279876709
single_large,20,0.8,1.7,1.7,250,1313,421.94399999999996,316.79999999999995,105.144,470.67364978790283
single_large,20,0.8,1.7,1.7,250,1314,529.8861976114815,284.8686379705413,245.01755964094022,1905.2011489868164
single_large,20,0.8,2.2,2.2,80,1315,573.2378097520625,299.704048803985,273.53376094807743,16.093294143676758
single_large,20,0.8,2.2,2.2,80,1316,287.55637814235143,287.55637814235143,0.0,8.892010688781738
single_large,20,0.8,2.2,2.2,80,1317,297.35563942464023,297.35563942464023,0.0,8.570354223251343
single_large,20,0.8,2.2,2.2,150,1318,488.65313119907387,303.2876142563596,185.3655169427143,979.1632170677185
single_large,20,0.8,2.2,2.2,150,1319,346.25815070620985,282.3645911102368,63.89355959597303,700.1037249565125
single_large,20,0.8,2.2,2.2,150,1320,578.2840601503759,324.8240601503759,253.46,29.906084060668945
single_large,20,0.8,2.2,2.2,250,1321,274.9766797484135,274.9766797484135,0.0,285.41273069381714
single_large,20,0.8,2.2,2.2,250,1322,273.16363636363633,273.16363636363633,0.0,74.36598563194275
single_large,20,0.8,2.2,2.2,250,1323,610.1726105420657,285.81321926953154,324.35939127253414,56.18872904777527
single_large,40,0.3,1.2,1.2,80,1324,600.2199879283501,293.4509244436243,306.76906348472585,34.98901104927063
single_large,40,0.3,1.2,1.2,80,1325,362.61634091208043,279.28021187608124,83.3361290359992,33.51567625999451
single_large,40,0.3,1.2,1.2,80,1326,286.6170485707154,286.6170485707154,0.0,34.23197102546692
single_large,40,0.3,1.2,1.2,150,1327,367.2587293717722,289.1792074521052,78.07952191966699,64.10267496109009
single_large,40,0.3,1.2,1.2,150,1328,274.14023542752415,274.06023542752416,0.08,38.77385687828064
single_large,40,0.3,1.2,1.2,150,1329,259.9669084525501,259.9669084525501,0.0,36.17591094970703
single_large,40,0.3,1.2,1.2,250,1330,494.0895160751446,291.563817649063,202.52569842608162,1342.082319021225
single_large,40,0.3,1.2,1.2,250,1331,396.6411733301813,310.0091733301813,86.63199999999999,65.61389803886414
single_large,40,0.3,1.2,1.2,250,1332,362.654950970311,286.3131323115916,76.34181865871945,110.44833707809448
single_large,40,0.3,1.7,1.7,80,1333,286.661099192626,286.661099192626,0.0,23.397686004638672
single_large,40,0.3,1.7,1.7,80,1334,273.98130961672484,273.98130961672484,0.0,21.17917799949646
single_large,40,0.3,1.7,1.7,80,1335,614.8825091899616,293.15969695212635,321.7228122378353,338.23049092292786
single_large,40,0.3,1.7,1.7,150,1336,276.26435556517896,276.26435556517896,0.0,832.6142678260803
single_large,40,0.3,1.7,1.7,150,1337,390.2911197832338,291.35230732072097,98.93881246251283,62.8556649684906
single_large,40,0.3,1.7,1.7,150,1338,573.2176861996179,289.83795665040174,283.3797295492161,71.99719595909119
single_large,40,0.3,1.7,1.7,250,1339,450.21936752220597,286.9701340077443,163.24923351446168,116.43462109565735
single_large,40,0.3,1.7,1.7,250,1340,399.1883095208238,313.3883095208238,85.8,75.0348072052002
single_large,40,0.3,1.7,1.7,250,1341,660.8970145092585,293.80531041509533,367.09170409416316,123.87492108345032
single_large,40,0.3,2.2,2.2,80,1342,550.1518971041944,292.92534810859144,257.226548995603,34.931732177734375
single_large,40,0.3,2.2,2.2,80,1343,376.5413774687329,294.4434981447537,82.09787932397923,35.555991888046265
single_large,40,0.3,2.2,2.2,80,1344,383.75147019966016,285.2937091976562,98.45776100200396,35.027870178222656
single_large,40,0.3,2.2,2.2,150,1345,535.9692189118,291.2489546946341,244.72026421716583,69.13454484939575
single_large,40,0.3,2.2,2.2,150,1346,285.0700290370681,285.0700290370681,0.0,39.38404893875122
single_large,40,0.3,2.2,2.2,150,1347,274.5969670626871,274.5969670626871,0.0,36.14659094810486
single_large,40,0.3,2.2,2.2,250,1348,264.1288406060161,264.1288406060161,0.0,61.246487855911255
single_large,40,0.3,2.2,2.2,250,1349,575.5803088531161,294.8258691633269,280.75443968978925,115.5124020576477
single_large,40,0.3,2.2,2.2,250,1350,286.9755859398943,286.9755859398943,0.0,115.26358771324158
single_large,40,0.5,1.2,1.2,80,1351,271.3758797579185,265.7558797579185,5.620000000000001,22.884419202804565
single_large,40,0.5,1.2,1.2,80,1352,605.8720627591915,290.23651169573475,315.63555106345683,37.32226777076721
single_large,40,0.5,1.2,1.2,80,1353,296.6301984983168,296.6301984983168,0.0,35.38737416267395
single_large,40,0.5,1.2,1.2,150,1354,264.82718000882863,264.82718000882863,0.0,43.69614887237549
single_large,40,0.5,1.2,1.2,150,1355,275.635149236651,275.635149236651,0.0,38.57708692550659
single_large,40,0.5,1.2,1.2,150,1356,546.8614698360052,305.650209063722,241.21126077228325,67.30904912948608
single_large,40,0.5,1.2,1.2,250,1357,518.443251318641,296.1811457314666,222.2621055871745,119.17288398742676
single_large,40,0.5,1.2,1.2,250,1358,270.67880276702795,270.67880276702795,0.0,63.62685585021973
single_large,40,0.5,1.2,1.2,250,1359,487.17553235839483,284.1595323583948,203.01600000000002,113.61597418785095
single_large,40,0.5,1.7,1.7,80,1360,290.02254634823953,290.02254634823953,0.0,23.460839986801147
single_large,40,0.5,1.7,1.7,80,1361,281.2526666769103,281.2526666769103,0.0,21.853335857391357
single_large,40,0.5,1.7,1.7,80,1362,287.22326167752374,287.22326167752374,0.0,34.09265494346619
single_large,40,0.5,1.7,1.7,150,1363,272.5904846440508,272.5904846440508,0.0,37.38221883773804
single_large,40,0.5,1.7,1.7,150,1364,427.5813025650173,299.3142813073656,128.26702125765172,66.28273391723633
single_large,40,0.5,1.7,1.7,150,1365,288.81535466892853,288.81535466892853,0.0,39.12388300895691
single_large,40,0.5,1.7,1.7,250,1366,574.9203152250294,304.11767931364443,270.802635911385,119.46831631660461
single_large,40,0.5,1.7,1.7,250,1367,269.65073305519957,269.65073305519957,0.0,59.96126413345337
single_large,40,0.5,1.7,1.7,250,1368,270.67622016265665,270.67622016265665,0.0,59.26575422286987
single_large,40,0.5,2.2,2.2,80,1369,275.99423668150325,275.99423668150325,0.0,19.375428676605225
single_large,40,0.5,2.2,2.2,80,1370,272.89888702846446,272.89888702846446,0.0,29.33604097366333
single_large,40,0.5,2.2,2.2,80,1371,296.47758542384236,296.47758542384236,0.0,35.334675788879395
single_large,40,0.5,2.2,2.2,150,1372,403.5684836068767,289.8702993230106,113.69818428386608,64.98456501960754
single_large,40,0.5,2.2,2.2,150,1373,294.0824427480916,294.0824427480916,0.0,37.75575518608093
single_large,40,0.5,2.2,2.2,150,1374,275.2,275.2,0.0,94.56810021400452
single_large,40,0.5,2.2,2.2,250,1375,449.7214102521978,283.698401097042,166.02300915515582,118.05580806732178
single_large,40,0.5,2.2,2.2,250,1376,404.12592238627116,290.6510457765648,113.47487660970636,114.96460700035095
single_large,40,0.5,2.2,2.2,250,1377,564.9751847143168,289.90376427258536,275.07142044173145,115.82891011238098
single_large,40,0.8,1.2,1.2,80,1378,356.157215168283,287.06033161829487,69.09688354998814,33.84487581253052
single_large,40,0.8,1.2,1.2,80,1379,288.0,288.0,0.0,21.20028805732727
single_large,40,0.8,1.2,1.2,80,1380,290.2748673533513,290.2748673533513,0.0,34.831417083740234
single_large,40,0.8,1.2,1.2,150,1381,456.82399999999996,316.79999999999995,140.024,63.952499866485596
single_large,40,0.8,1.2,1.2,150,1382,288.16436597110754,288.16436597110754,0.0,35.46250295639038
single_large,40,0.8,1.2,1.2,150,1383,294.35395683453237,294.35395683453237,0.0,40.962432861328125
single_large,40,0.8,1.2,1.2,250,1384,349.9355290403647,285.55787060576034,64.3776584346044,105.80761289596558
single_large,40,0.8,1.2,1.2,250,1385,288.07646356033456,288.07646356033456,0.0,87.73649597167969
single_large,40,0.8,1.2,1.2,250,1386,281.7438202247191,281.7438202247191,0.0,80.17517709732056
single_large,40,0.8,1.7,1.7,80,1387,294.7884393063584,294.7884393063584,0.0,19.45307493209839
single_large,40,0.8,1.7,1.7,80,1388,300.54826520096185,300.54826520096185,0.0,19.94360899925232
single_large,40,0.8,1.7,1.7,80,1389,617.5853515496424,300.6030341038681,316.98231744577424,38.90709686279297
single_large,40,0.8,1.7,1.7,150,1390,287.1077426565663,287.1077426565663,0.0,67.08598828315735
single_large,40,0.8,1.7,1.7,150,1391,292.6464223385689,292.6464223385689,0.0,39.78002905845642
single_large,40,0.8,1.7,1.7,150,1392,528.3178731820567,299.45650289304496,228.8613702890117,67.54384112358093
single_large,40,0.8,1.7,1.7,250,1393,367.68484217593334,300.07096394914265,67.61387822679069,110.29745507240295
single_large,40,0.8,1.7,1.7,250,1394,273.21881638846736,273.21881638846736,0.0,55.67148518562317
single_large,40,0.8,1.7,1.7,250,1395,273.1086232980333,273.1086232980333,0.0,57.77859306335449
single_large,40,0.8,2.2,2.2,80,1396,283.0483783594877,283.0483783594877,0.0,19.515056133270264
single_large,40,0.8,2.2,2.2,80,1397,316.79999999999995,316.79999999999995,0.0,22.437148094177246
single_large,40,0.8,2.2,2.2,80,1398,588.4485844348349,289.26243790021186,299.18614653462305,37.07245707511902
single_large,40,0.8,2.2,2.2,150,1399,361.65052411279913,289.7116236849522,71.93890042784695,63.476080894470215
single_large,40,0.8,2.2,2.2,150,1400,292.6139534883721,292.6139534883721,0.0,33.46607708930969
single_large,40,0.8,2.2,2.2,150,1401,303.6489028213166,303.6489028213166,0.0,35.349417209625244
single_large,40,0.8,2.2,2.2,250,1402,297.0636534839924,297.0636534839924,0.0,55.225805044174194
single_large,40,0.8,2.2,2.2,250,1403,299.6422944297987,299.6422944297987,0.0,115.24337577819824
single_large,40,0.8,2.2,2.2,250,1404,300.1860465116279,300.1860465116279,0.0,56.86975717544556
single_large,80,0.3,1.2,1.2,80,1405,296.871296673681,296.871296673681,0.0,71.17962598800659
single_large,80,0.3,1.2,1.2,80,1406,526.8525475791762,298.0485134500212,228.804034129155,74.08323693275452
single_large,80,0.3,1.2,1.2,80,1407,268.565826934133,268.565826934133,0.0,43.656378984451294
single_large,80,0.3,1.2,1.2,150,1408,263.90588562241277,263.90588562241277,0.0,102.46712493896484
single_large,80,0.3,1.2,1.2,150,1409,454.5139698018758,297.7071976897009,156.80677211217494,132.75472903251648
single_large,80,0.3,1.2,1.2,150,1410,300.94781379152727,300.94781379152727,0.0,133.3241889476776
single_large,80,0.3,1.2,1.2,250,1411,516.727837416029,296.7080757228966,220.01976169313247,228.00441074371338
single_large,80,0.3,1.2,1.2,250,1412,296.30321206408723,296.30321206408723,0.0,220.17613625526428
single_large,80,0.3,1.2,1.2,250,1413,260.1372173713033,260.1372173713033,0.0,127.29907178878784
single_large,80,0.3,1.7,1.7,80,1414,376.83638204424153,282.9888927845849,93.84748925965667,69.99453806877136
single_large,80,0.3,1.7,1.7,80,1415,402.0517081893537,286.9795588636822,115.07214932567152,71.32526707649231
single_large,80,0.3,1.7,1.7,80,1416,279.61011863960744,279.61011863960744,0.0,43.98254179954529
single_large,80,0.3,1.7,1.7,150,1417,269.0895493257847,269.0895493257847,0.0,95.5525267124176
single_large,80,0.3,1.7,1.7,150,1418,268.5327855002954,265.9127855002954,2.62,80.45924520492554
single_large,80,0.3,1.7,1.7,150,1419,270.88775526941686,270.88775526941686,0.0,110.82861995697021
single_large,80,0.3,1.7,1.7,250,1420,317.838694235589,302.277694235589,15.561,143.48559403419495
single_large,80,0.3,1.7,1.7,250,1421,270.3787793196611,270.3787793196611,0.0,206.1304759979248
single_large,80,0.3,1.7,1.7,250,1422,263.0873740389201,263.0873740389201,0.0,125.66926121711731
single_large,80,0.3,2.2,2.2,80,1423,292.7447545143842,292.7447545143842,0.0,49.088561058044434
single_large,80,0.3,2.2,2.2,80,1424,269.7757965267332,269.7757965267332,0.0,44.7974739074707
single_large,80,0.3,2.2,2.2,80,1425,461.81667480227753,295.0858652700206,166.73080953225696,75.47119402885437
single_large,80,0.3,2.2,2.2,150,1426,282.72254944304444,282.72254944304444,0.0,78.62038803100586
single_large,80,0.3,2.2,2.2,150,1427,267.68479560465687,267.68479560465687,0.0,78.81917595863342
single_large,80,0.3,2.2,2.2,150,1428,371.2938286506982,288.04694878848676,83.24687986221143,128.1545238494873
single_large,80,0.3,2.2,2.2,250,1429,282.527935997516,282.527935997516,0.0,122.7482979297638
single_large,80,0.3,2.2,2.2,250,1430,279.1895595930255,279.1895595930255,0.0,120.73532819747925
single_large,80,0.3,2.2,2.2,250,1431,456.42255120128925,296.25866059111297,160.16389061017628,224.72355318069458
single_large,80,0.5,1.2,1.2,80,1432,263.0021399743853,263.0021399743853,0.0,67.88116097450256
single_large,80,0.5,1.2,1.2,80,1433,261.23745727956253,261.23745727956253,0.0,46.230743169784546
single_large,80,0.5,1.2,1.2,80,1434,466.1353028353565,287.76805937941236,178.36724345594416,72.34771203994751
single_large,80,0.5,1.2,1.2,150,1435,417.58794802605485,291.3768589845592,126.21108904149565,138.76694703102112
single_large,80,0.5,1.2,1.2,150,1436,272.3269737219149,272.3269737219149,0.0,121.1802499294281
single_large,80,0.5,1.2,1.2,150,1437,462.8807364897314,289.6164990840732,173.2642374056582,131.366605758667
single_large,80,0.5,1.2,1.2,250,1438,261.8283314326213,261.8283314326213,0.0,140.89758586883545
single_large,80,0.5,1.2,1.2,250,1439,261.1913886604922,261.1913886604922,0.0,135.57664799690247
single_large,80,0.5,1.2,1.2,250,1440,267.377404360549,267.377404360549,0.0,125.0634880065918
single_large,80,0.5,1.7,1.7,80,1441,287.121243523316,287.121243523316,0.0,43.22410702705383
single_large,80,0.5,1.7,1.7,80,1442,492.7896519371764,288.81949114870577,203.97016078847065,75.54466581344604
single_large,80,0.5,1.7,1.7,80,1443,278.62237219666184,275.0223721966618,3.5999999999999996,47.88610100746155
single_large,80,0.5,1.7,1.7,150,1444,270.06600425819596,270.06600425819596,0.0,83.36654591560364
single_large,80,0.5,1.7,1.7,150,1445,281.19738434492825,281.19738434492825,0.0,119.25910091400146
single_large,80,0.5,1.7,1.7,150,1446,269.71295285102934,269.71295285102934,0.0,127.46449732780457
single_large,80,0.5,1.7,1.7,250,1447,265.8824173858459,265.8824173858459,0.0,125.67480802536011
single_large,80,0.5,1.7,1.7,250,1448,275.1031339640458,275.1031339640458,0.0,122.76453495025635
single_large,80,0.5,1.7,1.7,250,1449,346.0151950286807,314.1261950286807,31.889,180.2125267982483
single_large,80,0.5,2.2,2.2,80,1450,275.23980497617583,275.23980497617583,0.0,40.96554398536682
single_large,80,0.5,2.2,2.2,80,1451,369.5181816807504,286.3481917945187,83.16998988623169,70.46060395240784
single_large,80,0.5,2.2,2.2,80,1452,286.4053752233472,286.4053752233472,0.0,50.326168060302734
single_large,80,0.5,2.2,2.2,150,1453,302.9083308057542,302.9083308057542,0.0,133.69098782539368
single_large,80,0.5,2.2,2.2,150,1454,569.0138097622967,289.39863822326754,279.61517153902906,948.5217499732971
single_large,80,0.5,2.2,2.2,150,1455,569.6048073181073,287.90424008646346,281.7005672316439,147.62416005134583
single_large,80,0.5,2.2,2.2,250,1456,262.89754053892295,262.89754053892295,0.0,126.2744927406311
single_large,80,0.5,2.2,2.2,250,1457,496.7554954789215,292.5608896513192,204.19460582760232,238.87193083763123
single_large,80,0.5,2.2,2.2,250,1458,273.2649100216878,273.2649100216878,0.0,124.7141489982605
single_large,80,0.8,1.2,1.2,80,1459,288.1684210526316,288.1684210526316,0.0,39.64192175865173
single_large,80,0.8,1.2,1.2,80,1460,550.201284729536,288.2821341399565,261.91915058957954,70.82889604568481
single_large,80,0.8,1.2,1.2,80,1461,267.03678562428837,267.03678562428837,0.0,57.93837809562683
single_large,80,0.8,1.2,1.2,150,1462,266.6513775480232,266.6513775480232,0.0,71.79551386833191
single_large,80,0.8,1.2,1.2,150,1463,291.20357542921454,291.20357542921454,0.0,134.87116479873657
single_large,80,0.8,1.2,1.2,150,1464,301.9909228441755,301.9909228441755,0.0,116.04792189598083
single_large,80,0.8,1.2,1.2,250,1465,279.1348280733023,279.1348280733023,0.0,114.13646602630615
single_large,80,0.8,1.2,1.2,250,1466,272.99909502262443,272.99909502262443,0.0,115.93357515335083
single_large,80,0.8,1.2,1.2,250,1467,287.114465408805,287.114465408805,0.0,188.2588951587677
single_large,80,0.8,1.7,1.7,80,1468,493.17023684196954,305.8019030833388,187.3683337586307,69.46986174583435
single_large,80,0.8,1.7,1.7,80,1469,297.29402390438247,297.29402390438247,0.0,38.63140034675598
single_large,80,0.8,1.7,1.7,80,1470,271.4046732649346,271.4046732649346,0.0,38.07172417640686
single_large,80,0.8,1.7,1.7,150,1471,275.57221324717284,275.57221324717284,0.0,68.15229201316833
single_large,80,0.8,1.7,1.7,150,1472,499.72688532625574,300.9821665453486,198.74471878090714,137.03906273841858
single_large,80,0.8,1.7,1.7,150,1473,294.0824427480916,294.0824427480916,0.0,68.28770899772644
single_large,80,0.8,1.7,1.7,250,1474,282.5142857142857,282.5142857142857,0.0,108.91113090515137
single_large,80,0.8,1.7,1.7,250,1475,272.9230306241013,272.9230306241013,0.0,182.16764068603516
single_large,80,0.8,1.7,1.7,250,1476,294.1810016975807,294.1810016975807,0.0,218.9507360458374
single_large,80,0.8,2.2,2.2,80,1477,294.29718847822085,294.29718847822085,0.0,70.7384672164917
single_large,80,0.8,2.2,2.2,80,1478,274.5952755905512,274.5952755905512,0.0,38.83728504180908
single_large,80,0.8,2.2,2.2,80,1479,354.44835770219396,291.9454972413122,62.50286046088178,66.36417579650879
single_large,80,0.8,2.2,2.2,150,1480,273.497247706422,273.497247706422,0.0,68.6181149482727
single_large,80,0.8,2.2,2.2,150,1481,297.52432225682253,297.52432225682253,0.0,67.10212016105652
single_large,80,0.8,2.2,2.2,150,1482,510.9717854302702,283.01920119182057,227.95258423844962,131.70047187805176
single_large,80,0.8,2.2,2.2,250,1483,271.79915908569683,271.79915908569683,0.0,164.31249523162842
single_large,80,0.8,2.2,2.2,250,1484,280.8220377936168,280.8220377936168,0.0,114.65596079826355
single_large,80,0.8,2.2,2.2,250,1485,273.1086232980333,273.1086232980333,0.0,111.48016285896301
double_default,20,0.3,1.2,1.2,80,1486,2785.344379319403,491.56931742233604,2293.7750618970667,27.34720206260681
double_default,20,0.3,1.2,1.2,80,1487,2793.40313050119,489.2431896351542,2304.159940866036,27.445065021514893
double_default,20,0.3,1.2,1.2,80,1488,2581.586308053899,481.09639499216325,2100.4899130617355,27.899640798568726
double_default,20,0.3,1.2,1.2,150,1489,2679.8453795927053,495.10236017928776,2184.7430194134176,63.58988881111145
double_default,20,0.3,1.2,1.2,150,1490,2797.8516752682754,517.8702382801418,2279.9814369881333,54.11567497253418
double_default,20,0.3,1.2,1.2,150,1491,2841.6371697256327,489.9324159612361,2351.7047537643966,53.944591760635376
double_default,20,0.3,1.2,1.2,250,1492,2906.284389581353,512.635467274552,2393.648922306801,89.75004291534424
double_default,20,0.3,1.2,1.2,250,1493,3170.9249744173317,530.5641723356648,2640.360802081667,90.81145715713501
double_default,20,0.3,1.2,1.2,250,1494,1758.973946969051,523.8739469690511,1235.1,78.14961409568787
double_default,20,0.3,1.7,1.7,80,1495,2077.277046113185,523.4160461131846,1553.861,22.244755029678345
double_default,20,0.3,1.7,1.7,80,1496,2825.3300568593218,496.4404518835632,2328.8896049757586,26.67258095741272
double_default,20,0.3,1.7,1.7,80,1497,2920.876966043269,492.8089285416452,2428.068037501624,27.457548141479492
double_default,20,0.3,1.7,1.7,150,1498,2229.185823976776,516.7178239767761,1712.468,52.05620288848877
double_default,20,0.3,1.7,1.7,150,1499,1438.2229829837752,520.7089829837752,917.514,43.29024004936218
double_default,20,0.3,1.7,1.7,150,1500,1356.740763437847,526.3807634378471,830.3599999999999,41.38373780250549
double_default,20,0.3,1.7,1.7,250,1501,1834.270470199804,516.3804701998041,1317.89,77.54067778587341
double_default,20,0.3,1.7,1.7,250,1502,2758.2116071178116,492.7346145183791,2265.4769925994324,87.6625599861145
double_default,20,0.3,1.7,1.7,250,1503,2703.7485231216097,495.42851706390695,2208.320006057703,82.792231798172
double_default,20,0.3,2.2,2.2,80,1504,2976.583711351329,527.0174160344162,2449.5662953169126,28.16462278366089
double_default,20,0.3,2.2,2.2,80,1505,2543.5606149462456,481.0776149462453,2062.483,22.118312120437622
double_default,20,0.3,2.2,2.2,80,1506,3027.2445577199783,514.9371055407131,2512.307452179265,28.180185079574585
double_default,20,0.3,2.2,2.2,150,1507,2312.8785391570314,535.8415391570314,1777.0369999999998,44.71828079223633
double_default,20,0.3,2.2,2.2,150,1508,2951.0188108475418,483.06257256757664,2467.956238279965,51.51456618309021
double_default,20,0.3,2.2,2.2,150,1509,2925.5060939498026,501.2612489786072,2424.2448449711956,53.483482122421265
double_default,20,0.3,2.2,2.2,250,1510,2452.6453194668184,519.2373194668182,1933.408,72.54149389266968
double_default,20,0.3,2.2,2.2,250,1511,2477.4902765736574,528.2932765736576,1949.197,69.49664807319641
double_default,20,0.3,2.2,2.2,250,1512,2824.0612428087866,522.1492381273251,2301.9120046814614,88.70599889755249
double_default,20,0.5,1.2,1.2,80,1513,2831.863994978763,495.66599497876297,2336.198,25.154114723205566
double_default,20,0.5,1.2,1.2,80,1514,2250.0509195248687,535.0149195248691,1715.0359999999998,24.533609867095947
double_default,20,0.5,1.2,1.2,80,1515,2710.3689739000074,548.9129739000073,2161.456,25.875086069107056
double_default,20,0.5,1.2,1.2,150,1516,1711.5960604330726,511.2840604330724,1200.3120000000001,41.032500982284546
double_default,20,0.5,1.2,1.2,150,1517,2887.5084744594033,498.1004526244385,2389.408021834965,51.403947830200195
double_default,20,0.5,1.2,1.2,150,1518,1444.3395745943806,533.3245745943807,911.0149999999999,39.432870864868164
double_default,20,0.5,1.2,1.2,250,1519,1395.803972185682,522.156972185682,873.6469999999999,67.65868806838989
double_default,20,0.5,1.2,1.2,250,1520,2495.4089102295443,505.9829102295445,1989.426,83.8556900024414
double_default,20,0.5,1.2,1.2,250,1521,1832.7048888119998,516.6748888119995,1316.0300000000002,74.34308505058289
double_default,20,0.5,1.7,1.7,80,1522,2863.029667850985,484.04590261361943,2378.9837652373653,28.160867929458618
double_default,20,0.5,1.7,1.7,80,1523,2334.376743463343,510.94474346334266,1823.432,22.38278603553772
double_default,20,0.5,1.7,1.7,80,1524,2818.3502946838526,517.6038227382999,2300.7464719455525,28.502951860427856
double_default,20,0.5,1.7,1.7,150,1525,2899.6672069546107,520.2401986898553,2379.4270082647554,54.475887060165405
double_default,20,0.5,1.7,1.7,150,1526,2720.8273745488036,535.85907435855,2184.9683001902536,53.184558153152466
double_default,20,0.5,1.7,1.7,150,1527,2916.1720988272937,537.4130988272939,2378.759,50.67357397079468
double_default,20,0.5,1.7,1.7,250,1528,2933.377684131868,490.2573573222904,2443.120326809578,84.41495084762573
double_default,20,0.5,1.7,1.7,250,1529,1212.5198583300357,518.5538583300356,693.966,71.47025179862976
double_default,20,0.5,1.7,1.7,250,1530,3087.137865879641,481.5208816110852,2605.616984268556,86.76285290718079
double_default,20,0.5,2.2,2.2,80,1531,3008.4588404725146,493.99784047251455,2514.461,22.187605142593384
